product_id,base_cost,competitor_price,sales_last_30_days
widget_23905,10.49,26.2,524
widget_23906,100.31,139.66,1275
widget_23907,129.02,244.44,691
widget_23908,127.83,279.29,948
widget_23909,40.04,62.5,1864
widget_23910,67.41,162.13,332
widget_23911,148.54,285.25,2110
widget_23912,118.88,251.97,1165
widget_23913,58.41,125.58,420
widget_23914,137.27,244.46,4925
widget_23915,115.53,206.36,1005
widget_23916,134.73,292.33,4776
widget_23917,67.5,119.73,3352
widget_23918,23.73,38.35,2382
widget_23919,85.99,106.15,2017
widget_23920,98.84,199.98,4627
widget_23921,42.77,53.94,4634
widget_23922,18.23,27.33,476
widget_23923,65.47,151.7,2975
widget_23924,40.91,60.35,476
widget_23925,85.39,206.97,4710
widget_23926,91.01,111.73,2067
widget_23927,112.87,232.42,3487
widget_23928,63.11,108.44,2284
widget_23929,102.87,132.18,1004
widget_23930,76.03,146.92,1320
widget_23931,30.99,54.14,4629
widget_23932,99.25,183.98,3512
widget_23933,25.65,63.01,4942
widget_23934,131.95,257.16,1789
widget_23935,107.14,219.25,4672
widget_23936,87.06,153.18,1535
widget_23937,109.13,165.25,1501
widget_23938,36.09,75.35,1858
widget_23939,143.4,176.99,776
widget_23940,15.24,18.62,4509
widget_23941,49.32,65.33,4181
widget_23942,90.96,210.13,2063
widget_23943,129.3,250.68,564
widget_23944,105.78,129.35,1779
widget_23945,95.26,125.43,514
widget_23946,83.8,153.1,2660
widget_23947,5.99,11.58,2688
widget_23948,21.01,41.25,4290
widget_23949,94.29,174.85,746
widget_23950,144.43,190.65,3069
widget_23951,135.84,299.23,1195
widget_23952,140.69,220.13,4645
widget_23953,139.51,286.08,1125
widget_23954,113.27,235.31,2681
widget_23955,110.38,152.16,2274
widget_23956,43.69,67.43,4168
widget_23957,110.34,144.05,4649
widget_23958,144.48,252.0,3536
widget_23959,124.57,277.28,144
widget_23960,106.64,187.94,2460
widget_23961,133.14,256.92,268
widget_23962,112.08,265.5,3656
widget_23963,84.08,141.53,2037
widget_23964,58.2,137.9,1450
widget_23965,127.31,227.98,2216
widget_23966,28.37,65.86,1209
widget_23967,115.77,178.79,2294
widget_23968,80.55,106.68,4149
widget_23969,35.21,70.9,3391
widget_23970,42.75,105.14,1950
widget_23971,56.87,73.77,4767
widget_23972,29.44,36.02,3250
widget_23973,30.66,57.6,1090
widget_23974,43.19,76.02,4640
widget_23975,92.18,114.71,228
widget_23976,40.83,93.27,4307
widget_23977,125.45,243.65,851
widget_23978,99.41,201.08,1230
widget_23979,42.98,75.83,4947
widget_23980,116.82,200.34,1531
widget_23981,14.32,18.33,3297
widget_23982,20.63,39.14,1956
widget_23983,111.8,271.99,2601
widget_23984,20.56,38.89,2401
widget_23985,109.23,211.29,1759
widget_23986,52.06,73.32,2431
widget_23987,76.97,115.96,1745
widget_23988,63.76,107.1,4333
widget_23989,82.31,111.27,1010
widget_23990,53.34,75.87,4324
widget_23991,12.27,24.51,623
widget_23992,122.15,155.56,1220
widget_23993,111.74,206.1,855
widget_23994,144.08,295.64,3904
widget_23995,81.86,178.29,4311
widget_23996,132.67,321.15,1290
widget_23997,75.18,131.5,4465
widget_23998,133.83,308.75,993
widget_23999,46.62,68.34,1296
widget_24000,22.56,27.45,2379
widget_24001,48.99,103.49,4662
widget_24002,125.97,255.76,2586
widget_24003,125.02,306.45,762
widget_24004,118.71,217.45,4723
widget_24005,132.86,293.44,3813
widget_24006,17.85,23.3,4558
widget_24007,107.01,239.67,4795
widget_24008,55.25,130.43,1223
widget_24009,107.45,266.02,4821
widget_24010,94.01,213.65,466
widget_24011,96.91,202.83,959
widget_24012,22.3,31.68,539
widget_24013,49.17,67.92,4679
widget_24014,148.21,361.39,1976
widget_24015,80.21,157.67,1529
widget_24016,102.49,168.97,4086
widget_24017,7.24,12.1,4046
widget_24018,92.52,180.06,4075
widget_24019,148.63,335.82,3396
widget_24020,35.01,81.03,683
widget_24021,82.63,127.5,4400
widget_24022,145.87,357.4,2928
widget_24023,48.1,114.65,2503
widget_24024,86.73,214.83,2838
widget_24025,11.3,20.95,4112
widget_24026,13.98,20.04,2700
widget_24027,25.49,54.65,1288
widget_24028,121.97,191.18,1806
widget_24029,73.86,140.05,3106
widget_24030,48.59,63.61,1400
widget_24031,59.92,142.76,3091
widget_24032,7.07,10.03,1180
widget_24033,49.03,79.22,3050
widget_24034,19.26,23.59,4955
widget_24035,45.9,73.98,3958
widget_24036,142.89,217.89,2979
widget_24037,123.65,167.48,1531
widget_24038,130.47,283.67,112
widget_24039,70.05,109.31,2045
widget_24040,93.38,215.72,2288
widget_24041,30.67,49.99,4853
widget_24042,60.16,128.01,4711
widget_24043,104.05,130.9,2421
widget_24044,63.85,127.43,4124
widget_24045,74.25,106.9,567
widget_24046,15.42,37.26,4791
widget_24047,14.11,23.6,3559
widget_24048,127.51,282.83,4475
widget_24049,10.9,24.18,3717
widget_24050,66.07,83.85,1923
widget_24051,81.97,139.63,771
widget_24052,8.66,19.25,1514
widget_24053,39.49,60.98,4707
widget_24054,92.41,165.38,2525
widget_24055,6.76,12.94,553
widget_24056,44.68,54.93,3400
widget_24057,53.71,114.66,4379
widget_24058,33.9,50.91,2666
widget_24059,34.75,85.03,4581
widget_24060,91.74,119.37,3103
widget_24061,35.07,58.21,4080
widget_24062,55.58,138.57,974
widget_24063,142.17,181.45,2309
widget_24064,35.66,48.0,2996
widget_24065,138.72,292.62,2043
widget_24066,135.75,226.85,422
widget_24067,98.2,126.51,1615
widget_24068,14.87,34.56,1013
widget_24069,101.25,245.54,3131
widget_24070,113.15,149.75,4745
widget_24071,138.08,298.06,2188
widget_24072,50.44,124.3,912
widget_24073,61.11,133.16,4362
widget_24074,32.06,59.23,3637
widget_24075,141.04,185.01,411
widget_24076,112.09,194.0,3887
widget_24077,68.84,130.15,1839
widget_24078,104.16,176.99,4755
widget_24079,62.35,144.25,4688
widget_24080,112.72,218.97,3520
widget_24081,91.66,170.3,1831
widget_24082,56.58,130.05,3497
widget_24083,57.97,124.11,237
widget_24084,49.16,87.66,4347
widget_24085,149.39,370.28,3105
widget_24086,131.02,219.52,3317
widget_24087,19.0,40.52,1323
widget_24088,66.99,99.65,2216
widget_24089,81.91,132.89,3762
widget_24090,124.69,285.16,2454
widget_24091,15.82,23.47,119
widget_24092,127.2,254.7,4394
widget_24093,147.9,347.86,4211
widget_24094,63.54,136.13,2165
widget_24095,118.89,173.71,3276
widget_24096,85.17,114.68,2755
widget_24097,137.4,198.54,803
widget_24098,9.38,13.27,697
widget_24099,144.79,353.56,2938
widget_24100,31.81,72.77,3121
widget_24101,22.93,48.27,1366
widget_24102,111.83,140.91,4857
widget_24103,55.06,119.53,3620
widget_24104,53.08,65.2,1730
widget_24105,74.11,107.52,3686
widget_24106,28.34,54.18,489
widget_24107,116.15,177.58,4291
widget_24108,144.57,240.35,1642
widget_24109,135.38,308.59,3578
widget_24110,41.92,79.93,4735
widget_24111,16.73,27.61,1395
widget_24112,6.4,11.83,1679
widget_24113,148.34,349.68,3042
widget_24114,117.04,229.53,2114
widget_24115,138.25,309.36,962
widget_24116,144.1,193.1,1791
widget_24117,66.0,79.82,2007
widget_24118,63.03,123.88,2058
widget_24119,136.72,305.49,3848
widget_24120,139.86,332.46,4268
widget_24121,97.6,232.14,1246
widget_24122,37.15,72.19,1362
widget_24123,91.71,223.48,4297
widget_24124,76.28,164.95,3853
widget_24125,72.45,133.21,2557
widget_24126,89.8,144.3,4508
widget_24127,145.69,346.09,3657
widget_24128,16.38,24.03,3622
widget_24129,132.14,309.51,4076
widget_24130,128.34,286.26,4722
widget_24131,26.84,61.22,1208
widget_24132,67.32,164.28,3266
widget_24133,80.46,130.91,2574
widget_24134,98.61,188.65,2486
widget_24135,89.31,180.94,629
widget_24136,142.43,304.09,758
widget_24137,33.01,70.84,3527
widget_24138,118.75,162.84,3001
widget_24139,102.22,133.37,1317
widget_24140,147.32,324.61,3753
widget_24141,146.56,242.93,3741
widget_24142,118.72,194.21,1156
widget_24143,126.78,231.55,4708
widget_24144,147.42,190.18,3687
widget_24145,129.29,247.52,698
widget_24146,86.64,177.61,3950
widget_24147,56.27,111.42,4655
widget_24148,55.01,102.29,416
widget_24149,131.22,246.01,1661
widget_24150,31.63,78.4,1570
widget_24151,146.14,253.65,4791
widget_24152,99.22,161.98,1156
widget_24153,27.86,47.15,3893
widget_24154,110.55,186.37,2189
widget_24155,111.86,188.21,3178
widget_24156,89.52,108.41,1334
widget_24157,49.32,105.27,1922
widget_24158,134.1,272.65,4535
widget_24159,135.38,326.36,1383
widget_24160,8.34,19.72,2393
widget_24161,107.54,211.52,3226
widget_24162,90.82,153.78,2546
widget_24163,21.78,27.82,3613
widget_24164,114.42,215.91,1080
widget_24165,21.72,28.5,3812
widget_24166,36.83,56.94,807
widget_24167,43.09,89.02,1659
widget_24168,35.5,80.5,3689
widget_24169,122.43,212.04,4311
widget_24170,57.88,98.22,115
widget_24171,113.01,143.9,3833
widget_24172,102.46,125.98,4587
widget_24173,24.86,46.92,2167
widget_24174,92.63,219.09,4029
widget_24175,136.99,308.58,3811
widget_24176,23.19,47.93,995
widget_24177,135.79,274.81,3662
widget_24178,144.58,202.89,4454
widget_24179,99.09,121.23,1718
widget_24180,83.6,196.9,3557
widget_24181,87.97,135.41,1561
widget_24182,102.05,210.6,3304
widget_24183,112.56,280.36,2452
widget_24184,7.54,15.23,1403
widget_24185,134.7,287.73,4079
widget_24186,48.88,87.61,2393
widget_24187,42.53,89.24,2180
widget_24188,52.8,76.72,3833
widget_24189,117.1,255.88,3456
widget_24190,117.77,205.03,814
widget_24191,84.69,167.23,2548
widget_24192,19.69,37.49,1275
widget_24193,144.46,218.71,1053
widget_24194,25.76,62.63,3212
widget_24195,102.12,213.91,2851
widget_24196,82.34,161.57,740
widget_24197,120.05,166.7,242
widget_24198,117.86,292.05,1067
widget_24199,97.51,203.52,1263
widget_24200,30.22,57.5,3827
widget_24201,92.74,140.55,651
widget_24202,68.7,90.75,3888
widget_24203,113.71,235.34,2994
widget_24204,80.44,159.95,3400
widget_24205,39.72,53.25,2547
widget_24206,103.22,136.87,1623
widget_24207,21.64,29.9,2449
widget_24208,47.6,71.82,931
widget_24209,70.86,90.45,472
widget_24210,60.68,116.9,1478
widget_24211,149.54,356.97,2303
widget_24212,8.77,18.14,999
widget_24213,85.92,118.61,4607
widget_24214,85.41,140.38,2173
widget_24215,11.66,19.76,1376
widget_24216,26.87,62.23,2711
widget_24217,133.47,260.23,327
widget_24218,129.91,290.06,4598
widget_24219,41.08,94.31,2911
widget_24220,73.88,184.28,1238
widget_24221,34.12,61.35,1872
widget_24222,94.15,218.54,964
widget_24223,39.03,65.05,4044
widget_24224,75.12,96.02,143
widget_24225,97.4,154.67,4442
widget_24226,116.92,290.41,114
widget_24227,44.49,104.22,3697
widget_24228,85.38,208.85,250
widget_24229,62.51,114.44,274
widget_24230,114.21,281.52,4311
widget_24231,57.69,79.61,2701
widget_24232,104.6,231.74,4003
widget_24233,9.72,13.67,2134
widget_24234,13.16,18.08,4303
widget_24235,39.58,85.18,3800
widget_24236,78.09,155.89,4450
widget_24237,119.33,150.28,1743
widget_24238,45.89,85.26,268
widget_24239,13.52,21.74,1333
widget_24240,139.23,289.24,474
widget_24241,144.81,264.23,2356
widget_24242,45.17,90.59,853
widget_24243,107.58,156.8,3606
widget_24244,22.78,52.72,936
widget_24245,142.85,295.57,3805
widget_24246,122.27,168.43,2643
widget_24247,11.92,21.83,3913
widget_24248,120.94,286.39,4564
widget_24249,89.92,117.36,1013
widget_24250,102.56,165.57,3468
widget_24251,80.66,187.3,385
widget_24252,49.46,96.87,4755
widget_24253,25.59,44.78,1357
widget_24254,44.86,63.08,2549
widget_24255,14.87,20.08,1097
widget_24256,63.86,138.97,1397
widget_24257,117.25,265.82,1285
widget_24258,107.68,263.77,1007
widget_24259,25.09,44.8,383
widget_24260,102.92,188.15,4847
widget_24261,86.74,171.93,3029
widget_24262,15.32,37.67,3563
widget_24263,27.71,39.26,2654
widget_24264,53.99,74.42,1803
widget_24265,5.49,10.94,2587
widget_24266,58.78,80.96,332
widget_24267,50.23,78.09,1703
widget_24268,39.0,53.47,1422
widget_24269,132.86,309.78,3164
widget_24270,100.21,171.13,4806
widget_24271,28.95,61.13,1133
widget_24272,77.4,93.98,397
widget_24273,5.19,11.1,2682
widget_24274,64.12,94.65,4507
widget_24275,61.39,127.94,2596
widget_24276,28.66,65.23,4610
widget_24277,56.84,117.45,3293
widget_24278,71.05,93.0,2249
widget_24279,37.52,56.47,1861
widget_24280,59.13,93.08,3508
widget_24281,62.05,94.57,2457
widget_24282,25.89,43.65,2653
widget_24283,48.32,79.39,3893
widget_24284,73.03,176.82,282
widget_24285,91.49,144.05,2585
widget_24286,47.26,115.95,3788
widget_24287,115.06,158.26,2673
widget_24288,49.84,110.38,4387
widget_24289,102.18,131.96,1772
widget_24290,141.49,256.79,618
widget_24291,88.11,204.31,561
widget_24292,61.56,141.32,1237
widget_24293,85.91,198.46,2423
widget_24294,79.18,150.89,2923
widget_24295,90.58,142.65,3633
widget_24296,131.91,272.46,3329
widget_24297,36.17,60.02,626
widget_24298,71.34,167.45,4769
widget_24299,122.6,190.18,3706
widget_24300,73.9,179.12,4706
widget_24301,26.19,59.71,1914
widget_24302,26.2,51.81,4947
widget_24303,73.12,115.44,3504
widget_24304,111.81,251.86,2367
widget_24305,70.53,130.35,4709
widget_24306,149.49,292.41,1992
widget_24307,12.66,21.22,1557
widget_24308,20.54,38.77,3387
widget_24309,124.95,195.24,4809
widget_24310,7.92,17.91,3137
widget_24311,86.26,180.66,3517
widget_24312,75.68,121.62,1964
widget_24313,118.87,162.79,3987
widget_24314,34.13,81.34,4551
widget_24315,124.21,196.38,340
widget_24316,61.51,84.01,2895
widget_24317,6.11,9.8,2371
widget_24318,35.8,56.3,3898
widget_24319,131.12,295.09,852
widget_24320,5.39,7.19,4974
widget_24321,71.78,127.64,4718
widget_24322,30.04,60.92,1286
widget_24323,87.56,162.57,3683
widget_24324,87.01,149.0,2163
widget_24325,79.22,112.48,3777
widget_24326,11.35,23.19,4880
widget_24327,141.69,353.63,740
widget_24328,91.72,162.33,3804
widget_24329,18.72,42.38,1538
widget_24330,38.65,50.12,592
widget_24331,124.73,150.92,2780
widget_24332,40.87,80.54,3250
widget_24333,93.15,133.51,594
widget_24334,60.48,134.07,970
widget_24335,6.71,10.19,2420
widget_24336,63.94,142.94,2681
widget_24337,128.3,297.09,3890
widget_24338,138.28,337.42,2537
widget_24339,105.02,198.71,4532
widget_24340,130.94,273.73,3670
widget_24341,62.46,151.11,2434
widget_24342,148.21,266.6,1810
widget_24343,98.02,193.83,4088
widget_24344,95.19,185.06,3015
widget_24345,19.96,31.48,4283
widget_24346,115.58,152.02,1705
widget_24347,23.26,37.75,3741
widget_24348,117.85,144.9,868
widget_24349,86.23,199.82,2099
widget_24350,32.88,40.58,4754
widget_24351,130.32,157.72,4236
widget_24352,22.59,32.15,2494
widget_24353,9.84,21.56,2776
widget_24354,24.0,54.9,615
widget_24355,140.02,290.07,1210
widget_24356,84.78,148.37,4421
widget_24357,88.6,132.67,816
widget_24358,19.0,24.65,1473
widget_24359,102.72,152.77,975
widget_24360,86.86,184.72,2982
widget_24361,76.52,97.56,4265
widget_24362,104.81,157.74,920
widget_24363,29.94,36.4,488
widget_24364,92.78,119.99,4988
widget_24365,136.0,213.32,1277
widget_24366,96.85,144.18,447
widget_24367,92.46,129.36,784
widget_24368,84.39,108.75,476
widget_24369,78.54,172.83,3729
widget_24370,73.43,117.3,4510
widget_24371,53.49,100.53,4911
widget_24372,9.55,23.73,851
widget_24373,21.15,39.26,3464
widget_24374,74.93,90.41,2052
widget_24375,88.0,175.37,2759
widget_24376,48.4,103.27,1515
widget_24377,111.7,191.3,4177
widget_24378,116.75,181.71,2807
widget_24379,36.7,58.6,1942
widget_24380,15.32,33.12,3554
widget_24381,19.94,36.89,4856
widget_24382,123.24,284.8,3305
widget_24383,86.23,187.53,1351
widget_24384,14.31,32.98,4513
widget_24385,118.92,266.17,1483
widget_24386,81.1,103.03,3385
widget_24387,26.32,58.4,2762
widget_24388,55.02,99.99,3108
widget_24389,84.99,154.15,3359
widget_24390,103.7,197.67,625
widget_24391,91.71,207.32,3371
widget_24392,20.7,42.67,3134
widget_24393,25.47,41.35,4059
widget_24394,137.06,236.93,4416
widget_24395,75.3,91.71,2172
widget_24396,82.45,179.66,1334
widget_24397,85.44,132.96,1612
widget_24398,84.07,174.6,4575
widget_24399,37.3,86.21,575
widget_24400,56.86,110.95,4368
widget_24401,134.21,180.58,1199
widget_24402,103.13,182.47,2742
widget_24403,63.64,98.51,3015
widget_24404,86.16,144.45,2415
widget_24405,126.59,224.75,175
widget_24406,62.94,102.13,1839
widget_24407,86.45,149.62,1346
widget_24408,36.83,71.86,4321
widget_24409,123.86,276.81,589
widget_24410,132.75,224.07,4000
widget_24411,78.8,123.77,616
widget_24412,68.37,168.38,3436
widget_24413,26.96,32.83,1088
widget_24414,32.98,48.69,3417
widget_24415,23.78,58.05,1192
widget_24416,93.52,209.48,366
widget_24417,38.16,84.85,365
widget_24418,80.66,176.78,1212
widget_24419,70.02,121.19,3621
widget_24420,98.43,131.26,767
widget_24421,26.95,35.12,1708
widget_24422,122.32,180.65,1852
widget_24423,23.44,51.35,839
widget_24424,128.3,263.48,2718
widget_24425,80.82,182.34,1437
widget_24426,128.28,233.55,240
widget_24427,21.19,30.27,2932
widget_24428,22.4,34.48,4518
widget_24429,52.5,73.37,2736
widget_24430,71.54,150.12,721
widget_24431,75.27,135.55,3437
widget_24432,130.22,187.72,2265
widget_24433,118.03,268.84,727
widget_24434,45.6,108.8,1622
widget_24435,46.76,107.57,2177
widget_24436,33.78,67.44,705
widget_24437,55.89,103.69,2213
widget_24438,79.93,142.6,3387
widget_24439,110.75,255.84,2938
widget_24440,115.36,214.94,2294
widget_24441,115.86,239.15,2856
widget_24442,57.27,132.15,4061
widget_24443,19.39,29.98,3700
widget_24444,68.0,85.01,1272
widget_24445,50.98,106.55,2391
widget_24446,29.85,38.28,1751
widget_24447,56.73,108.65,759
widget_24448,37.67,86.66,3755
widget_24449,137.32,281.2,164
widget_24450,50.17,99.28,1023
widget_24451,65.15,161.28,4572
widget_24452,141.35,318.23,1850
widget_24453,57.18,84.63,1779
widget_24454,130.87,181.25,2732
widget_24455,72.59,138.99,2939
widget_24456,107.88,190.65,476
widget_24457,141.18,226.48,2874
widget_24458,108.21,136.92,2763
widget_24459,35.2,63.88,593
widget_24460,145.63,263.14,1180
widget_24461,91.28,194.38,745
widget_24462,120.6,166.66,1356
widget_24463,57.7,127.4,110
widget_24464,38.62,47.48,2691
widget_24465,92.22,148.88,4692
widget_24466,45.8,57.92,2234
widget_24467,65.74,104.73,1823
widget_24468,16.27,22.02,571
widget_24469,48.71,119.23,3709
widget_24470,136.18,322.77,4238
widget_24471,133.23,204.53,1326
widget_24472,35.81,67.47,1301
widget_24473,132.9,301.07,4893
widget_24474,68.64,166.42,4560
widget_24475,83.21,167.05,1599
widget_24476,8.81,11.3,1737
widget_24477,42.48,71.05,754
widget_24478,38.59,60.68,1544
widget_24479,45.41,88.95,1916
widget_24480,34.08,48.66,2842
widget_24481,38.84,88.16,1255
widget_24482,110.82,200.92,1140
widget_24483,8.37,18.1,3790
widget_24484,6.94,13.98,3450
widget_24485,48.79,60.69,925
widget_24486,57.13,81.82,4784
widget_24487,43.82,69.22,2271
widget_24488,53.58,111.98,4924
widget_24489,5.27,9.9,1958
widget_24490,105.2,137.97,1640
widget_24491,6.13,14.66,4796
widget_24492,51.05,79.62,4346
widget_24493,79.74,178.85,838
widget_24494,39.46,85.5,1018
widget_24495,104.92,217.61,3358
widget_24496,49.43,75.65,4970
widget_24497,93.3,199.14,1786
widget_24498,42.3,54.99,3115
widget_24499,100.97,125.52,3169
widget_24500,121.26,227.52,4047
widget_24501,63.53,158.73,840
widget_24502,80.23,108.65,1395
widget_24503,143.49,197.61,2815
widget_24504,141.12,243.6,3728
widget_24505,50.64,120.71,1711
widget_24506,38.33,58.77,1226
widget_24507,41.4,76.11,3762
widget_24508,76.24,149.4,3287
widget_24509,149.51,251.71,3016
widget_24510,140.99,236.98,3858
widget_24511,144.45,236.81,2337
widget_24512,88.64,198.49,761
widget_24513,18.03,42.71,3602
widget_24514,99.56,161.41,1582
widget_24515,12.24,20.74,825
widget_24516,5.95,14.58,2817
widget_24517,69.47,138.58,2016
widget_24518,69.99,141.35,1964
widget_24519,119.94,271.1,3729
widget_24520,121.49,266.17,1225
widget_24521,83.25,175.25,1925
widget_24522,87.52,133.1,2345
widget_24523,10.99,20.03,635
widget_24524,38.89,81.91,4757
widget_24525,146.63,248.18,4071
widget_24526,57.58,110.29,211
widget_24527,69.12,88.13,3606
widget_24528,103.89,205.14,1982
widget_24529,65.2,124.82,1239
widget_24530,23.59,48.36,634
widget_24531,137.17,236.34,4918
widget_24532,93.0,158.29,1287
widget_24533,41.5,57.64,1800
widget_24534,30.19,65.53,3723
widget_24535,68.23,117.67,4152
widget_24536,80.62,140.04,2732
widget_24537,98.22,158.9,106
widget_24538,105.92,234.99,125
widget_24539,38.96,64.96,1367
widget_24540,85.77,177.55,1751
widget_24541,92.53,177.53,2358
widget_24542,33.52,57.12,152
widget_24543,31.07,66.23,3514
widget_24544,69.96,161.62,2998
widget_24545,149.74,194.34,586
widget_24546,91.21,208.1,531
widget_24547,127.09,209.08,2588
widget_24548,70.24,144.34,1958
widget_24549,98.19,205.37,281
